Customer ID,Frequency,Monetary,Avg_Order_Value,Total_Returns
44342,7,17800,2542.8571428571427,2
44343,4,11628,2907.0,1
44344,10,32350,3235.0,4
44345,5,15935,3187.0,3
44346,5,18459,3691.8,2
44347,3,6199,2066.3333333333335,2
44348,6,11094,1849.0,4
44349,5,13682,2736.4,1
44350,5,14403,2880.6,1
44351,6,14780,2463.3333333333335,1
44352,5,13299,2659.8,3
44353,4,9664,2416.0,1
44354,6,20004,3334.0,1
44355,3,5991,1997.0,1
44356,4,11464,2866.0,0
44358,9,26103,2900.3333333333335,4
44359,5,11046,2209.2,1
44360,5,11429,2285.8,1
44361,2,8254,4127.0,1
44362,7,15718,2245.4285714285716,2
44363,5,12493,2498.6,2
44364,4,12678,3169.5,1
44365,7,22803,3257.5714285714284,3
44366,5,8475,1695.0,1
44367,8,20831,2603.875,3
44368,3,10797,3599.0,2
44369,5,21802,4360.4,3
44370,4,8024,2006.0,3
44371,5,10031,2006.2,2
44372,8,17753,2219.125,2
44373,7,21614,3087.714285714286,0
44374,7,23454,3350.5714285714284,2
44375,6,14987,2497.8333333333335,4
44376,1,2015,2015.0,1
44377,7,21561,3080.1428571428573,5
44378,3,8575,2858.3333333333335,2
44379,6,17161,2860.1666666666665,4
44380,2,7902,3951.0,1
44381,4,10042,2510.5,2
44382,4,14483,3620.75,1
44383,2,5793,2896.5,0
44384,9,26021,2891.222222222222,1
44385,4,8702,2175.5,1
44386,4,15122,3780.5,1
44387,7,21130,3018.5714285714284,4
44388,3,11505,3835.0,1
44389,3,6830,2276.6666666666665,0
44390,4,9399,2349.75,2
44391,6,14027,2337.8333333333335,2
44392,7,16400,2342.8571428571427,2
44393,3,6422,2140.6666666666665,2
44394,2,5740,2870.0,0
44395,7,15232,2176.0,3
44396,7,19851,2835.8571428571427,1
44397,12,27053,2254.4166666666665,3
44398,6,11816,1969.3333333333333,3
44399,1,5017,5017.0,0
44400,6,12147,2024.5,2
44401,11,25655,2332.2727272727275,3
44402,7,18564,2652.0,4
44403,3,3810,1270.0,1
44404,2,8462,4231.0,1
44405,5,11492,2298.4,3
44406,13,36049,2773.0,4
44407,8,21807,2725.875,4
44408,5,16179,3235.8,2
44409,5,13758,2751.6,4
44410,5,6379,1275.8,2
44411,7,17477,2496.714285714286,1
44412,7,24099,3442.714285714286,4
44413,10,29922,2992.2,4
44414,3,3274,1091.3333333333333,1
44415,3,9285,3095.0,0
44416,1,863,863.0,0
44417,8,23433,2929.125,2
44418,5,15467,3093.4,2
44419,3,4283,1427.6666666666667,1
44420,6,11967,1994.5,2
44421,8,24075,3009.375,2
44422,3,7974,2658.0,2
44423,7,21800,3114.285714285714,3
44424,2,2555,1277.5,0
44425,9,27437,3048.5555555555557,4
44426,3,4387,1462.3333333333333,0
44427,8,21433,2679.125,2
44428,8,17730,2216.25,3
44429,7,20413,2916.1428571428573,2
44430,4,14407,3601.75,2
44431,4,12226,3056.5,1
44432,3,6471,2157.0,1
44433,9,25038,2782.0,5
44434,4,3843,960.75,0
44435,6,16795,2799.1666666666665,4
44436,4,12098,3024.5,0
44437,3,7714,2571.3333333333335,1
44438,6,18167,3027.8333333333335,0
44439,10,34750,3475.0,3
44440,7,22185,3169.285714285714,5
44441,3,7915,2638.3333333333335,1
44442,6,14265,2377.5,1
44443,5,11160,2232.0,1
44444,2,9069,4534.5,1
44445,6,16381,2730.1666666666665,2
44446,8,17941,2242.625,2
44447,6,14210,2368.3333333333335,1
44448,9,27997,3110.777777777778,2
44449,6,13615,2269.1666666666665,1
44450,3,9833,3277.6666666666665,0
44451,5,13859,2771.8,1
44452,3,9464,3154.6666666666665,0
44453,5,18655,3731.0,3
44454,1,2926,2926.0,0
44455,4,12787,3196.75,1
44456,4,8257,2064.25,0
44457,6,7962,1327.0,3
44458,8,22443,2805.375,4
44459,5,12016,2403.2,3
44460,3,3537,1179.0,2
44461,3,5450,1816.6666666666667,2
44462,6,17251,2875.1666666666665,3
44463,7,17961,2565.8571428571427,2
44464,4,6455,1613.75,1
44465,3,12872,4290.666666666667,1
44466,4,16988,4247.0,2
44467,5,14639,2927.8,3
44468,7,24352,3478.8571428571427,1
44469,2,5001,2500.5,2
44470,4,10479,2619.75,3
44471,8,25890,3236.25,2
44472,5,9277,1855.4,2
44473,2,4544,2272.0,0
44474,4,9740,2435.0,2
44475,5,8427,1685.4,2
44476,2,3482,1741.0,1
44477,6,17786,2964.3333333333335,3
44478,3,10483,3494.3333333333335,1
44479,6,8984,1497.3333333333333,3
44480,7,19924,2846.285714285714,4
44481,9,29102,3233.5555555555557,5
44482,2,9466,4733.0,0
44483,1,4962,4962.0,0
44484,9,31269,3474.3333333333335,3
44485,4,6653,1663.25,1
44486,3,12895,4298.333333333333,0
44487,9,33605,3733.8888888888887,6
44488,11,28638,2603.4545454545455,2
44489,6,16496,2749.3333333333335,2
44490,6,14599,2433.1666666666665,3
44491,3,7600,2533.3333333333335,1
44492,6,19025,3170.8333333333335,5
44493,7,23559,3365.5714285714284,5
44494,7,18212,2601.714285714286,3
44495,7,18179,2597.0,5
44496,3,8067,2689.0,2
44497,6,17320,2886.6666666666665,2
44498,8,19968,2496.0,2
44499,6,16793,2798.8333333333335,0
44500,8,18016,2252.0,4
44501,4,8870,2217.5,4
44502,7,18785,2683.5714285714284,3
44503,7,21284,3040.5714285714284,2
44504,4,11149,2787.25,1
44505,4,11600,2900.0,0
44506,3,9057,3019.0,2
44507,6,17667,2944.5,2
44508,4,8904,2226.0,4
44509,11,44087,4007.909090909091,6
44510,10,23064,2306.4,3
44511,3,4269,1423.0,1
44512,5,16189,3237.8,1
44513,3,10481,3493.6666666666665,1
44514,3,10763,3587.6666666666665,0
44515,4,8322,2080.5,2
44516,5,6945,1389.0,0
44517,3,8133,2711.0,1
44518,6,19421,3236.8333333333335,3
44519,4,15890,3972.5,1
44520,10,32383,3238.3,4
44521,6,11554,1925.6666666666667,3
44522,3,3351,1117.0,1
44523,3,4623,1541.0,2
44524,4,9492,2373.0,0
44525,5,9664,1932.8,1
44526,4,7167,1791.75,2
44527,6,18578,3096.3333333333335,2
44528,7,16276,2325.1428571428573,2
44529,7,24487,3498.1428571428573,3
44530,8,24181,3022.625,5
44531,5,14524,2904.8,2
44532,3,6059,2019.6666666666667,1
44533,1,2661,2661.0,0
44534,3,5447,1815.6666666666667,2
44535,8,23796,2974.5,4
44536,7,17725,2532.1428571428573,3
44537,8,19132,2391.5,3
44538,3,9585,3195.0,1
44539,3,4886,1628.6666666666667,2
44540,5,11759,2351.8,1
44541,5,13711,2742.2,2
44542,3,13725,4575.0,2
44543,5,13122,2624.4,3
44544,7,20843,2977.5714285714284,2
44545,6,15165,2527.5,5
44546,6,18703,3117.1666666666665,2
44547,8,18168,2271.0,5
44548,7,23161,3308.714285714286,4
44549,6,22860,3810.0,3
44550,6,10064,1677.3333333333333,2
44551,5,12773,2554.6,2
44552,2,8418,4209.0,0
44553,5,15753,3150.6,3
44554,4,9064,2266.0,1
44555,3,2815,938.3333333333334,3
44556,4,12022,3005.5,2
44557,8,20941,2617.625,4
44558,6,19906,3317.6666666666665,4
44559,3,8233,2744.3333333333335,2
44560,5,13875,2775.0,1
44561,3,10332,3444.0,1
44562,2,4419,2209.5,0
44563,6,19564,3260.6666666666665,2
44564,3,10123,3374.3333333333335,2
44565,4,12964,3241.0,4
44566,7,19334,2762.0,4
44567,3,13827,4609.0,1
44568,7,15906,2272.285714285714,3
44569,6,15660,2610.0,3
44570,5,8561,1712.2,1
44571,5,9113,1822.6,3
44572,1,3673,3673.0,1
44573,5,12188,2437.6,3
44574,2,2832,1416.0,0
44575,5,19404,3880.8,2
44576,4,14155,3538.75,2
44577,8,23069,2883.625,2
44578,5,15888,3177.6,3
44579,6,20625,3437.5,4
44580,6,13211,2201.8333333333335,4
44581,5,9766,1953.2,2
44582,7,20144,2877.714285714286,3
44583,11,31405,2855.0,2
44584,7,19972,2853.1428571428573,4
44585,4,9815,2453.75,3
44586,4,4353,1088.25,0
44587,6,19865,3310.8333333333335,6
44588,11,39003,3545.7272727272725,3
44589,7,18713,2673.285714285714,2
44590,8,20925,2615.625,2
44591,5,11303,2260.6,2
44592,8,30737,3842.125,5
44593,1,5027,5027.0,1
44594,3,5116,1705.3333333333333,3
44595,6,16577,2762.8333333333335,1
44596,2,3246,1623.0,1
44597,4,7353,1838.25,0
44598,1,4354,4354.0,0
44599,6,15224,2537.3333333333335,2
44600,8,20367,2545.875,3
44601,2,7497,3748.5,0
44602,5,11584,2316.8,2
44603,1,4995,4995.0,1
44604,4,13566,3391.5,3
44605,5,10755,2151.0,4
44606,8,24613,3076.625,2
44607,12,26647,2220.5833333333335,4
44608,9,27207,3023.0,3
44609,6,17969,2994.8333333333335,5
44610,6,17353,2892.1666666666665,4
44611,6,12273,2045.5,3
44612,5,15957,3191.4,2
44613,3,6196,2065.3333333333335,1
44614,4,10328,2582.0,2
44615,2,4708,2354.0,0
44616,11,29162,2651.090909090909,1
44617,4,8767,2191.75,1
44618,4,9347,2336.75,2
44619,5,10077,2015.4,5
44620,2,5859,2929.5,0
44621,4,9402,2350.5,3
44622,4,8260,2065.0,3
44623,4,7752,1938.0,1
44624,4,11590,2897.5,2
44625,2,4865,2432.5,2
44626,6,8279,1379.8333333333333,2
44627,4,15495,3873.75,3
44628,8,17569,2196.125,4
44629,8,25989,3248.625,1
44630,7,14591,2084.4285714285716,4
44631,6,15148,2524.6666666666665,2
44632,5,14068,2813.6,0
44633,8,18360,2295.0,5
44634,4,11657,2914.25,2
44635,3,9821,3273.6666666666665,2
44636,5,11978,2395.6,2
44637,5,8288,1657.6,2
44638,2,5368,2684.0,1
44639,4,8066,2016.5,2
44640,3,7198,2399.3333333333335,1
44641,2,5216,2608.0,0
44642,4,8108,2027.0,2
44643,9,23936,2659.5555555555557,7
44645,5,12148,2429.6,2
44646,6,20107,3351.1666666666665,2
44647,6,18547,3091.1666666666665,3
44648,8,21724,2715.5,3
44649,3,6472,2157.3333333333335,1
44650,5,15766,3153.2,2
44651,11,23648,2149.818181818182,5
44652,6,14213,2368.8333333333335,0
44653,6,15091,2515.1666666666665,5
44654,2,3689,1844.5,1
44655,4,8631,2157.75,0
44656,2,7804,3902.0,0
44657,8,22808,2851.0,3
44658,3,7391,2463.6666666666665,3
44659,6,16209,2701.5,3
44660,6,15955,2659.1666666666665,2
44661,9,20841,2315.6666666666665,4
44662,3,8047,2682.3333333333335,0
44663,7,15659,2237.0,4
44664,12,38728,3227.3333333333335,2
44665,4,9686,2421.5,1
44666,2,6480,3240.0,2
44667,4,10018,2504.5,3
44668,6,9415,1569.1666666666667,2
44669,4,12339,3084.75,1
44670,8,22028,2753.5,4
44671,4,6416,1604.0,0
44672,5,16186,3237.2,0
44673,2,3239,1619.5,2
44674,5,18262,3652.4,3
44675,9,23288,2587.5555555555557,3
44676,1,4243,4243.0,0
44677,5,12379,2475.8,2
44678,6,14718,2453.0,2
44679,8,23071,2883.875,4
44680,5,15840,3168.0,1
44681,5,16675,3335.0,1
44682,7,20458,2922.5714285714284,1
44683,4,12739,3184.75,1
44684,6,19645,3274.1666666666665,3
44685,3,5702,1900.6666666666667,1
44686,3,7197,2399.0,1
44687,9,21170,2352.222222222222,4
44688,7,16830,2404.285714285714,1
44689,7,20186,2883.714285714286,2
44690,5,13621,2724.2,3
44691,5,18809,3761.8,1
44692,9,21686,2409.5555555555557,4
44693,6,16649,2774.8333333333335,4
44694,6,15998,2666.3333333333335,2
44695,6,22263,3710.5,1
44696,6,21636,3606.0,3
44697,3,10639,3546.3333333333335,0
44698,5,17098,3419.6,3
44699,6,22968,3828.0,1
44700,2,1980,990.0,1
44701,4,11001,2750.25,2
44702,4,8979,2244.75,1
44703,8,25937,3242.125,1
44704,10,31642,3164.2,3
44705,5,14699,2939.8,2
44706,7,16309,2329.8571428571427,3
44707,2,4425,2212.5,0
44708,10,32038,3203.8,3
44709,7,15614,2230.5714285714284,4
44710,3,8509,2836.3333333333335,2
44711,3,2405,801.6666666666666,0
44712,6,17413,2902.1666666666665,2
44713,5,18611,3722.2,1
44714,9,26678,2964.222222222222,5
44715,6,15107,2517.8333333333335,1
44716,6,13048,2174.6666666666665,2
44717,4,18526,4631.5,1
44718,8,14539,1817.375,2
44719,3,6227,2075.6666666666665,0
44720,5,12502,2500.4,4
44721,2,4180,2090.0,0
44722,6,19345,3224.1666666666665,4
44723,5,20630,4126.0,1
44724,3,7424,2474.6666666666665,0
44725,4,16549,4137.25,3
44726,5,14388,2877.6,2
44727,7,16736,2390.8571428571427,3
44728,7,20547,2935.285714285714,2
44729,3,4397,1465.6666666666667,2
44730,4,11403,2850.75,1
44731,4,10634,2658.5,2
44732,9,31524,3502.6666666666665,5
44733,3,5224,1741.3333333333333,3
44734,8,18383,2297.875,2
44735,3,6902,2300.6666666666665,1
44736,6,16294,2715.6666666666665,3
44737,7,17334,2476.285714285714,3
44738,4,9648,2412.0,2
44739,9,18976,2108.4444444444443,7
44740,10,29814,2981.4,5
44741,3,6078,2026.0,1
44742,9,21772,2419.1111111111113,4
44743,7,22981,3283.0,3
44744,3,12576,4192.0,0
44745,4,11977,2994.25,3
44746,3,8606,2868.6666666666665,1
44747,4,9898,2474.5,2
44748,6,13599,2266.5,2
44749,9,21852,2428.0,5
44750,6,22914,3819.0,3
44751,3,10222,3407.3333333333335,1
44752,3,8428,2809.3333333333335,1
44753,8,22148,2768.5,3
44754,4,12157,3039.25,3
44755,5,10508,2101.6,2
44756,3,8320,2773.3333333333335,0
44757,6,18221,3036.8333333333335,3
44758,7,21326,3046.5714285714284,2
44759,3,7846,2615.3333333333335,1
44760,6,17921,2986.8333333333335,3
44761,5,9694,1938.8,1
44762,4,14553,3638.25,2
44763,6,18366,3061.0,1
44764,2,6878,3439.0,0
44765,3,7814,2604.6666666666665,0
44766,3,9610,3203.3333333333335,3
44767,1,2020,2020.0,0
44768,6,16505,2750.8333333333335,1
44769,3,4901,1633.6666666666667,1
44770,4,11139,2784.75,1
44771,2,7410,3705.0,1
44772,7,21521,3074.4285714285716,3
44773,3,12679,4226.333333333333,1
44774,2,4909,2454.5,1
44775,10,22822,2282.2,7
44776,6,12580,2096.6666666666665,3
44777,8,21757,2719.625,1
44778,8,16378,2047.25,3
44779,8,25426,3178.25,2
44780,7,21406,3058.0,3
44781,3,8564,2854.6666666666665,2
44782,3,9090,3030.0,0
44783,8,18581,2322.625,5
44784,3,10542,3514.0,1
44785,12,39954,3329.5,4
44786,7,21878,3125.4285714285716,2
44787,4,9498,2374.5,3
44789,5,18095,3619.0,4
44790,7,25389,3627.0,1
44791,5,14500,2900.0,2
44792,6,18158,3026.3333333333335,5
44793,6,16528,2754.6666666666665,3
44794,10,23354,2335.4,5
44795,6,17175,2862.5,2
44796,4,9132,2283.0,1
44797,4,11433,2858.25,0
44798,9,24855,2761.6666666666665,5
44799,6,14043,2340.5,1
44800,5,10326,2065.2,1
44801,4,11290,2822.5,0
44802,6,20505,3417.5,2
44803,3,6085,2028.3333333333333,2
44804,3,10015,3338.3333333333335,1
44805,7,13357,1908.142857142857,1
44806,8,21284,2660.5,2
44807,7,17141,2448.714285714286,4
44808,2,4795,2397.5,1
44809,2,6216,3108.0,2
44810,3,12117,4039.0,2
44811,11,34880,3170.909090909091,4
44812,4,10108,2527.0,2
44813,6,19487,3247.8333333333335,2
44814,2,5881,2940.5,1
44815,9,22645,2516.1111111111113,1
44816,8,15858,1982.25,4
44817,5,13859,2771.8,2
44818,7,22336,3190.8571428571427,1
44819,3,9074,3024.6666666666665,3
44820,3,9258,3086.0,3
44821,3,10833,3611.0,3
44822,5,15066,3013.2,3
44823,7,15165,2166.4285714285716,3
44824,1,603,603.0,1
44825,4,10849,2712.25,1
44826,5,18261,3652.2,2
44827,5,15170,3034.0,5
44828,5,12185,2437.0,2
44829,3,4014,1338.0,1
44830,4,9346,2336.5,2
44831,3,6350,2116.6666666666665,2
44832,3,6254,2084.6666666666665,2
44833,4,9266,2316.5,1
44834,1,1735,1735.0,0
44835,6,12653,2108.8333333333335,4
44836,2,3105,1552.5,1
44837,3,7730,2576.6666666666665,1
44838,3,9890,3296.6666666666665,1
44839,4,10795,2698.75,0
44840,4,13797,3449.25,1
44841,5,20167,4033.4,1
44842,5,8061,1612.2,1
44843,3,6586,2195.3333333333335,2
44844,5,12447,2489.4,5
44845,6,18188,3031.3333333333335,3
44846,8,22233,2779.125,4
44847,3,11753,3917.6666666666665,0
44848,3,8130,2710.0,2
44849,7,26023,3717.5714285714284,1
44850,6,17971,2995.1666666666665,3
44851,3,8800,2933.3333333333335,1
44852,4,17076,4269.0,0
44853,4,10004,2501.0,1
44854,7,18617,2659.5714285714284,3
44855,7,15175,2167.8571428571427,4
44857,8,18232,2279.0,2
44858,5,8627,1725.4,1
44859,3,6676,2225.3333333333335,1
44860,4,14190,3547.5,1
44861,1,3353,3353.0,1
44862,6,15650,2608.3333333333335,2
44863,4,9480,2370.0,1
44864,4,9619,2404.75,1
44865,3,4599,1533.0,0
44866,12,30892,2574.3333333333335,3
44867,7,18205,2600.714285714286,5
44868,8,15551,1943.875,2
44869,3,11046,3682.0,2
44870,3,7644,2548.0,2
44871,2,5014,2507.0,1
44872,10,18939,1893.9,3
44873,4,13354,3338.5,1
44874,7,19580,2797.1428571428573,3
44875,10,33865,3386.5,6
44876,3,5293,1764.3333333333333,1
44877,7,12739,1819.857142857143,5
44878,6,18277,3046.1666666666665,3
44879,4,10437,2609.25,2
44880,5,11969,2393.8,2
44881,6,20933,3488.8333333333335,1
44882,4,7780,1945.0,3
44883,6,12482,2080.3333333333335,1
44884,6,18278,3046.3333333333335,3
44885,4,14743,3685.75,1
44886,5,16632,3326.4,1
44887,8,26356,3294.5,4
44888,9,28960,3217.777777777778,5
44889,5,10708,2141.6,2
44890,6,14377,2396.1666666666665,3
44891,9,25351,2816.777777777778,4
44892,8,23429,2928.625,3
44893,5,18517,3703.4,2
44894,5,10502,2100.4,3
44895,5,12296,2459.2,3
44896,4,8238,2059.5,2
44897,3,11875,3958.3333333333335,1
44898,7,20401,2914.4285714285716,3
44899,2,6112,3056.0,2
44900,6,19235,3205.8333333333335,4
44901,6,7475,1245.8333333333333,3
44902,2,2601,1300.5,1
44903,4,8599,2149.75,2
44904,5,15084,3016.8,1
44905,5,11938,2387.6,3
44906,4,11727,2931.75,0
44907,5,13962,2792.4,2
44908,4,11585,2896.25,1
44909,6,23345,3890.8333333333335,4
44910,9,19196,2132.8888888888887,5
44911,4,10312,2578.0,2
44912,5,19842,3968.4,2
44913,9,26245,2916.1111111111113,5
44914,5,13616,2723.2,3
44915,1,1026,1026.0,0
44916,5,9869,1973.8,2
44917,4,11416,2854.0,2
44918,7,13628,1946.857142857143,2
44919,6,9601,1600.1666666666667,3
44920,6,12180,2030.0,3
44921,5,12910,2582.0,2
44922,2,5376,2688.0,1
44923,7,18472,2638.8571428571427,4
44924,7,14737,2105.285714285714,3
44925,3,11200,3733.3333333333335,3
44926,2,4879,2439.5,1
44927,6,20369,3394.8333333333335,2
44928,1,2598,2598.0,0
44929,8,24202,3025.25,4
44930,5,12687,2537.4,1
44931,3,9888,3296.0,1
44932,4,11690,2922.5,4
44933,5,15204,3040.8,1
44934,4,11328,2832.0,2
44935,3,4029,1343.0,2
44936,3,8197,2732.3333333333335,3
44937,7,19641,2805.8571428571427,3
44938,1,3936,3936.0,1
44939,5,9366,1873.2,2
44940,8,21175,2646.875,5
44941,4,12465,3116.25,3
44942,3,7873,2624.3333333333335,1
44943,5,8905,1781.0,3
44944,8,15931,1991.375,5
44945,4,15492,3873.0,1
44946,4,10574,2643.5,1
44947,5,14888,2977.6,4
44948,6,17991,2998.5,1
44949,8,26031,3253.875,3
44950,5,16713,3342.6,2
44951,2,3531,1765.5,2
44952,6,17240,2873.3333333333335,2
44953,4,10385,2596.25,0
44954,4,9974,2493.5,2
44955,6,16698,2783.0,2
44956,2,7079,3539.5,1
44957,5,14735,2947.0,3
44958,6,17663,2943.8333333333335,3
44959,4,13515,3378.75,2
44960,5,9300,1860.0,1
44961,9,21824,2424.8888888888887,6
44962,3,7881,2627.0,1
44963,4,10316,2579.0,3
44964,3,4810,1603.3333333333333,1
44965,2,5078,2539.0,1
44966,8,22959,2869.875,4
44967,5,17790,3558.0,1
44968,9,23932,2659.1111111111113,2
44969,7,19461,2780.1428571428573,1
44970,4,7981,1995.25,3
44971,2,6630,3315.0,1
44972,4,11638,2909.5,1
44973,3,9394,3131.3333333333335,0
44974,6,11462,1910.3333333333333,1
44975,4,14630,3657.5,0
44976,2,1778,889.0,1
44977,4,12965,3241.25,2
44978,5,12627,2525.4,0
44979,6,13681,2280.1666666666665,5
44980,6,16091,2681.8333333333335,2
44981,7,15752,2250.285714285714,3
44982,3,12240,4080.0,2
44983,3,11228,3742.6666666666665,0
44984,8,26132,3266.5,3
44985,4,13223,3305.75,1
44986,4,12734,3183.5,0
44987,2,1916,958.0,2
44988,8,23226,2903.25,5
44989,4,12589,3147.25,1
44990,7,12626,1803.7142857142858,4
44991,5,15214,3042.8,1
44992,8,20256,2532.0,2
44993,4,10862,2715.5,2
44994,5,11538,2307.6,2
44995,1,4043,4043.0,0
44996,5,13672,2734.4,2
44997,6,16743,2790.5,2
44998,4,11998,2999.5,2
44999,6,14733,2455.5,4
45000,4,10299,2574.75,3
45001,3,10679,3559.6666666666665,0
45002,3,9784,3261.3333333333335,2
45003,6,15044,2507.3333333333335,1
45004,8,24263,3032.875,4
45005,5,15131,3026.2,3
45006,6,14939,2489.8333333333335,2
45007,3,2322,774.0,1
45008,4,9849,2462.25,1
45009,4,8411,2102.75,3
45010,6,12932,2155.3333333333335,4
45011,5,19490,3898.0,4
45012,4,18436,4609.0,3
45013,10,26819,2681.9,5
45014,5,11235,2247.0,4
45015,4,9950,2487.5,4
45016,4,15353,3838.25,1
45017,8,15539,1942.375,3
45018,5,14516,2903.2,4
45019,3,9029,3009.6666666666665,1
45020,3,12067,4022.3333333333335,2
45021,4,9888,2472.0,3
45022,6,14988,2498.0,4
45023,6,22232,3705.3333333333335,3
45024,7,17500,2500.0,3
45025,10,27522,2752.2,6
45026,5,11077,2215.4,2
45027,3,5472,1824.0,1
45028,4,10842,2710.5,2
45029,7,18594,2656.285714285714,3
45030,4,11317,2829.25,2
45031,11,26288,2389.818181818182,5
45032,5,13831,2766.2,0
45033,6,16163,2693.8333333333335,5
45034,7,21285,3040.714285714286,6
45035,6,16200,2700.0,3
45036,7,18838,2691.1428571428573,2
45037,6,17026,2837.6666666666665,2
45038,6,17059,2843.1666666666665,1
45039,8,16886,2110.75,2
45040,3,5577,1859.0,0
45041,3,8554,2851.3333333333335,1
45042,7,21552,3078.8571428571427,2
45043,4,11900,2975.0,2
45044,3,9482,3160.6666666666665,1
45045,7,16894,2413.4285714285716,3
45046,2,8136,4068.0,0
45047,3,7845,2615.0,2
45048,5,11021,2204.2,2
45049,6,15974,2662.3333333333335,1
45050,8,23709,2963.625,2
45051,4,9712,2428.0,0
45052,7,21949,3135.5714285714284,3
45053,10,31455,3145.5,4
45054,4,16835,4208.75,0
45055,2,7702,3851.0,1
45056,4,15747,3936.75,1
45057,6,12177,2029.5,3
45058,5,13486,2697.2,2
45059,6,13694,2282.3333333333335,1
45060,5,13971,2794.2,3
45061,6,10766,1794.3333333333333,4
45062,3,5541,1847.0,1
45063,5,15285,3057.0,2
45064,2,8601,4300.5,1
45065,2,8245,4122.5,2
45066,9,15927,1769.6666666666667,0
45067,5,17252,3450.4,2
45068,6,14881,2480.1666666666665,4
45069,5,17188,3437.6,3
45070,9,20304,2256.0,5
45071,4,7964,1991.0,2
45072,5,16703,3340.6,1
45073,6,18510,3085.0,3
45074,5,14415,2883.0,1
45075,6,26821,4470.166666666667,3
45076,8,18815,2351.875,3
45077,4,12647,3161.75,1
45078,5,15297,3059.4,0
45079,5,19481,3896.2,0
45080,7,19120,2731.4285714285716,3
45081,7,20966,2995.1428571428573,3
45082,3,10160,3386.6666666666665,1
45083,4,13418,3354.5,3
45084,2,7940,3970.0,0
45085,6,20018,3336.3333333333335,2
45086,5,9590,1918.0,3
45088,4,13456,3364.0,1
45089,11,42701,3881.909090909091,4
45090,4,14841,3710.25,3
45091,9,26297,2921.8888888888887,5
45092,6,17760,2960.0,2
45093,7,18022,2574.5714285714284,4
45094,7,19231,2747.285714285714,2
45095,9,22515,2501.6666666666665,4
45096,7,18601,2657.285714285714,1
45097,3,9730,3243.3333333333335,0
45098,14,29448,2103.4285714285716,8
45099,6,12943,2157.1666666666665,4
45100,3,7718,2572.6666666666665,1
45101,5,7954,1590.8,0
45102,5,14445,2889.0,2
45103,12,34153,2846.0833333333335,5
45104,2,4757,2378.5,0
45105,6,13389,2231.5,4
45106,7,26591,3798.714285714286,1
45107,11,30593,2781.181818181818,4
45108,4,12583,3145.75,1
45109,6,19946,3324.3333333333335,3
45110,7,17731,2533.0,4
45111,7,22442,3206.0,3
45112,1,4261,4261.0,1
45113,3,6723,2241.0,0
45114,3,7124,2374.6666666666665,1
45115,4,10126,2531.5,1
45116,9,32285,3587.222222222222,5
45117,6,20179,3363.1666666666665,3
45118,6,17534,2922.3333333333335,4
45119,5,20889,4177.8,2
45120,6,18786,3131.0,2
45121,5,15139,3027.8,2
45122,6,15801,2633.5,1
45123,3,10195,3398.3333333333335,1
45124,2,6703,3351.5,1
45125,5,12814,2562.8,1
45126,8,22242,2780.25,3
45127,4,10889,2722.25,1
45128,4,6190,1547.5,2
45129,3,9395,3131.6666666666665,1
45130,2,6253,3126.5,1
45131,6,14076,2346.0,3
45132,8,22253,2781.625,3
45133,4,14870,3717.5,2
45134,2,5911,2955.5,2
45135,8,23412,2926.5,4
45136,13,29486,2268.153846153846,9
45137,3,10969,3656.3333333333335,1
45138,8,24634,3079.25,6
45139,2,7636,3818.0,1
45140,4,8820,2205.0,0
45141,2,3607,1803.5,0
45142,9,19864,2207.1111111111113,7
45143,7,15938,2276.8571428571427,5
45144,4,11923,2980.75,1
45145,2,4761,2380.5,1
45146,6,12941,2156.8333333333335,2
45147,2,6680,3340.0,0
45148,5,14364,2872.8,4
45149,3,7699,2566.3333333333335,0
45150,4,8548,2137.0,2
45151,3,8735,2911.6666666666665,0
45152,10,28058,2805.8,3
45153,5,13541,2708.2,0
45154,3,9071,3023.6666666666665,1
45155,6,12892,2148.6666666666665,3
45156,4,10163,2540.75,1
45157,6,23274,3879.0,2
45158,5,13132,2626.4,2
45159,3,6301,2100.3333333333335,1
45160,3,6490,2163.3333333333335,1
45161,7,21012,3001.714285714286,2
45162,8,19121,2390.125,4
45163,4,10464,2616.0,1
45164,6,16502,2750.3333333333335,2
45165,3,9432,3144.0,1
45166,4,15119,3779.75,4
45167,4,13539,3384.75,1
45168,8,15390,1923.75,5
45169,3,8609,2869.6666666666665,2
45170,4,14924,3731.0,2
45171,8,17297,2162.125,5
45172,2,2406,1203.0,1
45173,5,13709,2741.8,1
45174,10,20827,2082.7,5
45175,6,15449,2574.8333333333335,2
45176,4,10549,2637.25,1
45177,3,9197,3065.6666666666665,3
45178,9,28546,3171.777777777778,1
45179,4,7330,1832.5,2
45180,3,8726,2908.6666666666665,1
45181,9,19433,2159.222222222222,3
45182,10,32331,3233.1,2
45183,3,4738,1579.3333333333333,1
45184,7,15909,2272.714285714286,3
45185,4,9079,2269.75,2
45186,5,14805,2961.0,2
45187,3,8739,2913.0,2
45188,5,9947,1989.4,3
45189,4,7177,1794.25,1
45190,6,15070,2511.6666666666665,3
45191,4,11772,2943.0,2
45192,6,14519,2419.8333333333335,1
45193,6,17657,2942.8333333333335,3
45194,7,19007,2715.285714285714,5
45195,2,7573,3786.5,2
45196,3,5457,1819.0,3
45197,4,10702,2675.5,2
