Customer ID,Recency,Frequency,Monetary,Customer Age,Total_Returns,Churn
47717,8,3,9507,48,1,1
47718,73,5,10921,41,1,0
47719,749,4,13288,28,2,0
47720,156,6,17806,24,3,0
47721,438,3,11618,67,2,0
47722,247,6,18669,24,3,0
47723,138,2,3357,64,0,0
47724,448,4,15721,57,1,0
47725,461,5,13051,19,3,0
47726,26,8,21881,37,3,0
47727,157,4,10408,22,2,0
47728,956,1,2528,26,1,1
47729,111,5,18007,24,4,0
47730,49,3,8913,57,2,0
47731,393,6,12532,68,2,0
47732,390,6,19067,59,1,0
47733,306,6,15905,41,4,0
47734,382,4,13424,19,1,1
47735,853,1,3490,36,0,0
47736,265,3,7621,45,2,0
47737,81,9,13583,36,3,0
47738,431,4,12303,26,2,0
47739,68,4,8444,54,2,0
47740,277,6,16070,35,3,1
47741,156,7,19217,70,4,0
47742,11,5,10548,64,2,0
47743,18,5,14304,26,2,0
47744,21,8,15001,21,1,0
47745,303,2,8802,19,1,0
47746,168,6,13770,53,5,0
47747,12,7,21570,51,4,0
47748,159,5,11977,45,2,0
47749,90,7,23533,28,3,0
47750,1,7,23902,61,2,0
47751,186,8,20487,29,5,0
47752,74,7,18205,62,3,0
47753,4,8,26630,54,4,0
47754,446,5,15153,61,3,0
47755,186,7,17701,69,1,1
47756,161,5,7556,52,2,1
47757,254,5,16838,52,3,0
47758,138,5,16915,41,2,0
47759,102,8,21057,58,5,0
47760,352,5,12107,20,4,0
47761,147,6,11037,68,3,1
47762,13,6,20966,33,4,1
47763,323,3,7563,30,1,1
47764,84,6,14758,49,3,0
47765,185,10,18653,44,2,1
47766,46,4,12563,61,0,0
47767,378,7,22504,68,4,0
47768,123,5,14584,64,2,0
47769,461,7,16363,56,1,0
47770,122,9,30083,64,3,0
47771,241,4,10451,32,2,0
47772,332,2,6362,37,0,1
47773,356,2,2654,60,1,0
47774,606,2,2463,24,0,0
47775,229,3,9295,31,1,0
47776,498,5,16450,21,2,0
47777,145,7,17309,31,2,0
47778,1204,1,3768,42,1,1
47779,239,4,15090,62,1,0
47780,183,7,21091,56,5,0
47781,154,6,15113,67,3,0
47782,410,3,12357,66,1,0
47783,18,3,9636,43,2,0
47784,285,4,9584,52,1,1
47785,354,4,15650,27,2,0
47786,305,4,11045,54,1,1
47787,572,7,19107,68,2,0
47788,156,5,11157,65,1,0
47789,445,4,14912,65,3,0
47790,321,3,7013,26,0,0
47791,288,5,14818,50,3,1
47792,547,5,12167,25,2,0
47793,45,6,24348,69,2,0
47794,671,2,5370,38,1,0
47795,262,4,5389,33,0,1
47796,180,3,3160,40,1,0
47797,380,2,7923,25,1,1
47798,114,4,6837,22,2,0
47799,439,2,7741,70,1,0
47800,412,6,18565,21,3,1
47801,114,5,18027,38,1,0
47802,175,8,14658,42,4,0
47803,94,7,24129,43,3,0
47804,63,7,14871,44,4,0
47805,163,4,11541,57,2,1
47806,399,3,7799,39,1,0
47807,32,6,22541,59,2,0
47808,295,6,19620,38,2,0
47809,219,2,7070,59,1,0
47810,21,5,13308,54,2,0
47811,2,8,25268,51,0,0
47812,187,10,27355,45,3,0
47813,124,6,19150,33,2,0
47814,54,4,11517,55,1,0
47815,122,5,6330,47,1,0
47816,50,6,16945,22,0,0
47817,506,4,13503,44,0,0
47818,204,4,8146,41,0,0
47819,462,5,16779,38,3,1
47820,362,6,14752,58,1,0
47821,176,4,9254,21,1,0
47822,191,9,28632,68,1,0
47823,479,7,21510,40,4,0
47824,225,3,8537,70,1,0
47825,34,5,11637,35,0,0
47826,436,3,7368,27,1,0
47827,4,10,27662,49,4,0
47828,254,3,10357,32,1,0
47830,152,6,13553,63,1,0
47831,135,6,13765,27,3,0
47832,28,5,12697,36,1,0
47833,121,3,6838,66,0,0
47834,796,2,5647,56,0,0
47835,205,8,18283,34,3,0
47836,350,3,11238,44,2,0
47837,128,8,25150,20,4,0
47838,102,4,16858,52,1,1
47839,399,4,12600,37,2,1
47840,457,5,12278,68,1,1
47841,720,2,2656,21,1,0
47842,607,5,8302,21,1,0
47843,65,5,14114,29,3,0
47844,359,3,6084,53,0,0
47845,65,1,4651,63,0,0
47846,275,5,16748,24,2,0
47847,129,3,6129,41,2,1
47848,37,6,20328,63,3,1
47849,441,4,15470,64,2,0
47850,543,4,10845,55,2,1
47851,815,4,9665,30,3,0
47852,189,5,8468,24,1,0
47853,402,4,8430,43,1,0
47854,86,2,4905,25,1,1
47855,134,6,19603,41,3,1
47856,17,7,20915,38,2,0
47857,65,5,16995,47,2,1
47858,501,4,13247,57,0,0
47859,1026,5,12314,38,2,0
47860,299,4,12253,34,1,0
47861,145,5,15717,67,2,0
47862,355,5,20980,34,3,0
47863,257,5,13710,55,4,0
47864,3,5,7882,34,1,0
47865,84,6,19610,66,3,0
47866,84,8,24842,66,5,1
47867,783,6,18469,53,4,0
47868,614,5,13383,49,2,1
47869,155,5,10447,37,4,0
47870,31,2,4091,54,0,0
47871,518,3,6630,24,2,0
47872,140,6,9595,62,0,0
47873,49,6,10525,63,3,1
47874,541,4,13442,56,1,0
47875,56,5,12264,66,2,0
47876,182,3,7331,27,1,0
47877,30,8,16953,18,4,0
47878,317,7,11355,39,3,1
47879,50,2,5357,27,0,0
47880,660,2,6003,65,2,0
47881,310,8,22654,38,5,0
47882,29,5,15884,46,4,1
47883,39,8,16555,41,6,0
47884,29,4,14150,54,2,0
47885,214,4,12414,41,1,0
47886,912,1,5126,48,0,1
47887,300,5,24089,45,1,0
47888,521,4,13317,24,1,0
47889,96,6,16851,46,3,0
47890,396,3,9937,52,1,0
47891,933,3,11141,24,1,0
47893,220,5,20349,51,1,1
47894,79,8,17739,66,6,0
47895,25,8,21908,26,6,0
47896,465,1,4124,64,1,1
47897,370,5,16584,54,4,0
47898,93,7,13562,38,6,0
47899,265,5,8946,51,2,1
47900,30,6,18982,33,3,0
47901,74,2,6403,59,1,0
47902,296,5,16020,47,3,0
47903,371,2,3777,50,2,0
47904,606,3,11382,40,1,0
47905,133,6,21744,65,1,0
47906,132,4,10756,45,1,0
47907,223,3,9989,56,1,0
47908,1000,4,16472,25,2,0
47909,6,6,19547,67,4,0
47910,64,6,15933,39,2,0
47911,79,4,15589,64,2,0
47912,50,11,34976,28,4,0
47913,215,3,11425,49,2,0
47914,466,5,15557,33,1,1
47915,614,4,8018,49,1,1
47916,781,1,2055,69,0,0
47917,222,5,12564,28,4,0
47918,258,5,17978,69,1,0
47919,360,4,12105,67,1,0
47920,284,3,4054,28,1,1
47921,801,3,10233,54,3,0
47922,122,2,5701,26,0,0
47923,771,4,11110,35,1,0
47924,373,3,7940,49,0,1
47925,37,11,41257,56,4,0
47926,446,1,411,25,0,0
47927,164,4,16823,48,3,1
47928,140,6,14428,54,3,0
47929,247,2,5296,21,0,0
47930,265,4,9093,55,2,1
47931,8,7,15372,48,1,0
47932,42,6,15391,30,1,0
47933,64,11,34499,25,5,0
47934,542,3,9645,52,0,0
47935,294,6,18188,46,1,0
47936,521,5,10617,48,0,0
47937,319,7,17676,47,2,1
47938,239,3,10697,28,2,0
47939,119,3,10479,51,1,1
47940,218,2,6721,69,0,1
47941,88,10,26397,43,3,0
47942,55,6,17751,39,1,1
47943,27,3,6003,26,2,0
47944,435,6,11781,38,1,0
47945,206,6,15696,37,3,0
47946,451,2,1447,47,1,0
47947,131,7,24030,61,0,1
47948,55,4,13529,27,1,0
47949,250,7,19203,59,4,0
47950,103,5,11206,35,0,0
47951,142,4,14174,31,1,0
47952,778,3,7962,47,1,0
47953,219,5,15174,44,2,0
47954,345,1,1293,56,1,0
47955,237,1,3055,20,1,0
47956,164,5,12134,42,2,0
47957,353,5,8045,19,2,0
47958,319,6,18390,18,3,0
47959,278,9,19918,66,5,0
47960,396,3,9682,33,1,0
47961,69,7,23997,53,2,0
47962,309,5,15017,36,2,0
47963,450,4,12198,28,1,1
47964,199,3,9865,23,0,0
47965,12,5,17928,62,2,1
47966,113,6,13666,54,2,0
47967,20,7,15710,67,4,0
47968,192,8,15388,53,2,0
47969,813,3,5660,70,0,0
47970,318,5,12952,47,2,0
47971,229,4,10698,42,3,0
47972,276,3,11513,27,1,1
47973,36,6,15420,70,4,0
47974,479,6,16859,62,3,0
47975,667,5,16255,65,2,0
47976,75,7,18855,33,3,0
47977,309,7,15342,60,5,0
47978,28,5,16395,69,2,0
47979,71,9,29344,62,5,0
47980,165,4,12408,60,2,0
47981,375,5,9745,24,2,0
47982,621,4,9362,36,2,0
47983,240,3,5373,42,2,0
47984,79,3,10017,40,1,1
47985,547,4,7714,49,2,0
47986,211,6,8052,38,4,0
47987,286,3,7542,45,0,0
47988,356,4,5237,69,3,0
47989,1062,3,8516,59,0,1
47990,117,7,13323,43,0,0
47991,316,8,14864,68,3,0
47992,519,4,12474,41,1,1
47993,607,5,12343,44,3,1
47994,76,5,17849,53,1,0
47995,479,3,8446,62,2,0
47996,309,7,14436,51,4,0
47997,582,5,13683,28,3,0
47998,252,10,37645,27,5,0
47999,114,6,26043,68,1,0
48000,56,3,10871,28,1,0
48001,229,4,7995,61,3,1
48002,441,3,11354,59,2,0
48003,64,3,10018,57,2,0
48004,289,3,6582,68,0,0
48005,149,7,17229,48,5,0
48006,223,8,18774,21,6,1
48007,28,6,15816,24,3,0
48008,183,7,25501,50,0,1
48009,278,5,13525,39,0,1
48010,177,5,11364,31,2,0
48011,229,4,10050,61,2,0
48012,79,2,9493,21,0,0
48013,238,6,12546,37,3,0
48014,59,2,3850,56,1,0
48015,371,5,15448,64,3,1
48016,111,6,19747,53,4,0
48017,464,6,14714,62,3,1
48018,144,3,7683,37,1,0
48019,272,5,19851,50,3,0
48020,461,3,10667,61,1,0
48021,237,4,11282,47,2,0
48022,666,4,16264,47,0,0
48023,33,9,22309,32,5,0
48024,71,6,17474,47,4,0
48025,105,6,12953,39,3,0
48026,253,2,6075,43,1,0
48027,327,2,4990,29,2,1
48028,45,6,17094,69,3,0
48029,1324,1,389,34,0,1
48030,167,3,9820,60,3,1
48031,31,5,13279,37,3,1
48032,127,4,10455,59,1,0
48033,187,6,11722,54,4,0
48034,219,3,5819,29,0,0
48035,454,5,12787,62,3,1
48036,34,5,22230,68,2,0
48037,9,4,11174,54,1,0
48038,396,6,8616,37,3,0
48039,361,3,6071,70,2,0
48040,14,5,13467,42,4,0
48041,28,7,10101,20,3,1
48042,218,8,19845,64,3,0
48043,824,6,11969,39,1,1
48044,73,11,31402,57,4,0
48045,454,2,5510,48,1,0
48046,149,6,12022,32,2,1
48047,600,1,4041,55,0,1
48048,69,8,23472,41,2,1
48049,427,6,20344,22,2,0
48050,70,5,10497,42,2,0
48051,330,4,13186,31,2,0
48052,77,5,13746,64,2,0
48053,138,4,13087,23,2,0
48054,2,5,5382,30,3,0
48055,254,5,15164,63,2,0
48056,131,5,10048,34,2,1
48057,257,6,14958,20,2,0
48058,31,6,20077,18,3,0
48059,392,3,10357,27,0,0
48060,485,5,12781,60,3,0
48061,45,5,14172,58,1,0
48062,1,4,9621,23,2,0
48063,249,7,18496,43,4,0
48064,66,3,10481,23,1,0
48065,45,7,18455,50,4,0
48066,1,6,10983,39,2,0
48067,121,8,15009,36,4,1
48068,107,3,9088,27,2,0
48069,324,5,11870,27,0,0
48070,21,7,13231,44,1,0
48071,22,6,11918,58,0,0
48072,176,8,22687,44,2,1
48073,98,7,18082,22,5,0
48074,273,2,8400,55,0,0
48075,6,10,29086,57,2,0
48076,20,6,16212,40,1,0
48077,59,4,7536,19,2,0
48078,270,5,7849,21,1,0
48079,70,3,6513,49,2,0
48080,13,6,22659,32,3,0
48081,273,6,21861,64,4,0
48082,314,4,12211,56,2,0
48083,1,9,19591,24,5,0
48084,9,6,16749,60,1,0
48085,832,2,9454,69,1,0
48086,88,5,14335,67,2,1
48087,0,3,7314,33,2,0
48088,380,6,20950,34,0,0
48089,787,3,9114,41,0,1
48090,628,4,11220,59,2,0
48091,63,5,15541,29,3,0
48092,99,3,5811,33,2,0
48093,227,4,17392,58,0,0
48094,74,2,6748,52,1,0
48095,380,9,22723,34,3,1
48096,297,2,3927,64,0,0
48097,256,3,7279,44,3,0
48098,10,8,22216,41,2,0
48099,27,5,11157,33,3,0
48100,580,3,11240,45,1,0
48101,4,3,8705,46,1,0
48102,11,7,25051,51,4,0
48103,249,2,3097,45,0,0
48104,42,5,10136,61,0,0
48105,167,3,7715,68,1,0
48106,500,5,18470,25,2,1
48107,56,7,23427,25,1,0
48108,481,6,15560,57,1,0
48109,27,10,24420,22,4,0
48110,486,5,21186,44,3,0
48111,80,5,10547,38,1,1
48112,44,8,13778,30,5,0
48113,689,5,9570,60,4,1
48114,4,5,11043,68,1,0
48115,143,5,13587,39,0,0
48116,22,5,19037,48,3,0
48117,129,5,18035,53,1,0
48118,440,4,15191,26,2,1
48119,351,3,8849,20,0,0
48120,778,4,15239,66,2,0
48121,609,2,8074,18,2,0
48122,110,4,10646,57,1,0
48123,148,11,27737,29,5,1
48124,249,4,14621,36,1,1
48125,21,6,18984,62,1,0
48126,172,6,7943,52,3,0
48127,207,8,27759,24,2,0
48128,50,9,18174,43,2,0
48129,168,3,6235,50,1,0
48130,309,2,5893,55,1,0
48131,564,7,13395,57,4,0
48132,265,7,22087,51,2,0
48133,153,10,32922,53,4,0
48134,109,7,20826,48,0,0
48135,757,3,5141,52,1,0
48136,606,1,1594,61,1,0
48137,210,7,13800,27,2,0
48138,711,3,7620,67,3,0
48139,63,5,12088,64,2,1
48140,118,3,11233,37,1,0
48141,114,3,5727,30,0,0
48142,188,4,10376,59,4,0
48143,39,5,9558,37,3,0
48144,318,3,7709,30,0,0
48145,84,5,13457,19,1,0
48146,226,2,8178,31,0,0
48147,104,3,9743,19,2,0
48148,864,3,9969,58,1,0
48149,30,5,14255,54,3,0
48150,2,5,14988,63,2,0
48151,29,6,14100,41,2,0
48152,87,5,7617,29,3,0
48153,197,2,3318,60,0,0
48154,4,4,11702,31,1,0
48155,131,7,18539,29,5,0
48156,82,11,36300,52,3,0
48157,164,6,13829,60,2,1
48159,22,2,2078,36,0,0
48160,165,6,15148,30,5,0
48161,41,4,15012,44,2,1
48162,66,7,20779,44,4,0
48163,198,4,7767,40,1,0
48164,465,3,7074,46,1,0
48165,1216,2,2360,66,2,0
48166,254,4,11724,31,0,0
48167,627,3,8378,48,1,0
48168,477,4,15777,52,3,1
48169,432,2,3040,54,0,0
48170,52,4,6252,23,1,0
48171,160,6,19673,36,4,0
48172,340,9,22627,38,4,0
48173,31,4,13582,57,2,0
48174,419,2,3137,32,2,1
48175,122,8,20944,51,3,0
48176,363,6,20912,28,1,0
48177,248,5,9102,38,2,1
48178,21,4,6029,58,3,0
48179,218,4,4262,56,3,0
48180,526,4,11254,42,3,0
48181,36,8,18592,58,2,0
48182,111,7,22628,34,1,0
48183,27,10,26335,63,6,0
48184,369,3,5788,60,1,0
48185,200,5,6419,23,1,0
48186,533,7,23005,27,4,0
48187,95,6,13895,24,5,0
48188,776,3,12147,54,0,0
48189,79,4,9796,53,1,1
48190,597,4,9048,30,2,0
48191,6,9,31017,47,3,1
48192,110,6,21036,19,4,0
48193,70,6,17302,69,2,0
48194,807,3,8741,33,2,0
48195,334,6,14081,35,2,0
48196,131,7,17375,56,5,1
48197,35,5,11834,56,1,0
48198,55,7,27298,63,2,1
48199,176,6,9919,35,3,0
48200,202,3,12598,53,0,0
48201,767,3,8693,37,2,0
48202,6,3,6240,61,0,0
48203,556,8,20794,23,3,0
48204,129,6,18428,60,0,0
48205,453,3,3626,44,2,0
48206,24,7,18652,21,3,0
48207,16,5,12530,51,2,0
48208,52,5,13388,42,2,0
48209,254,7,13291,18,2,0
48210,187,8,25502,21,5,0
48211,517,2,6473,62,0,1
48212,267,4,11531,47,3,0
48213,117,8,27068,55,3,0
48214,403,5,17886,27,1,0
48215,35,4,7604,62,3,0
48216,243,7,23561,44,3,0
48217,75,4,7177,20,3,0
48218,133,6,13163,27,2,0
48219,393,4,11938,38,1,1
48220,30,3,7854,51,2,1
48221,455,6,14714,68,1,0
48222,31,7,24341,48,3,0
48223,829,2,2903,33,1,0
48224,390,2,5695,60,2,1
48225,181,2,6960,37,2,0
48226,709,1,2343,36,1,0
48227,174,2,5457,29,1,0
48228,202,6,14637,68,3,0
48229,688,2,7033,20,1,0
48230,179,3,5538,48,1,0
48231,1295,1,4384,44,0,0
48232,53,6,15832,24,2,1
48233,122,5,12258,70,2,0
48234,737,3,10472,58,1,1
48235,315,4,9814,60,0,0
48236,127,6,22099,64,2,0
48237,524,4,16172,31,1,0
48238,51,4,6375,45,2,0
48239,11,4,9331,54,1,0
48240,150,5,11685,48,0,0
48241,99,3,8471,52,2,0
48242,289,6,12943,38,2,0
48243,344,2,7661,27,1,1
48244,345,4,11403,35,0,0
48245,114,2,7549,46,0,0
48246,70,7,15453,28,4,0
48247,354,1,4970,37,0,1
48248,137,4,11544,57,2,0
48249,221,8,21016,48,3,0
48250,978,4,8617,40,1,0
48251,36,9,18190,46,1,0
48252,370,2,5255,19,1,1
48253,239,6,15305,62,1,0
48254,278,7,25864,35,5,0
48255,91,6,18956,23,2,0
48256,31,8,31220,60,3,0
48257,134,9,32340,45,2,0
48258,229,7,16638,69,1,0
48259,45,6,16850,42,3,0
48260,940,1,2567,61,0,0
48261,292,9,22671,57,3,1
48262,66,5,8648,25,1,0
48263,1119,1,608,68,0,0
48264,655,1,4777,46,1,1
48265,97,7,22195,43,3,0
48266,679,4,6732,40,1,0
48267,314,4,9752,20,1,0
48268,427,6,18266,45,3,0
48269,220,4,11098,65,1,1
48270,575,3,6799,38,1,0
48271,17,5,11432,59,2,0
48272,333,3,9391,25,2,0
48273,804,3,5976,44,3,0
48274,580,10,29800,35,4,0
48275,51,4,11468,25,2,1
48276,159,4,15133,67,1,0
48277,157,2,4272,40,1,1
48278,381,4,11504,42,0,0
48279,16,10,34223,70,3,0
48280,133,8,25589,24,3,0
48281,24,8,20565,51,2,1
48282,41,5,11833,22,2,0
48283,86,5,14351,50,2,0
48284,436,5,15652,32,3,0
48285,528,4,14669,63,4,0
48286,163,3,6353,39,0,0
48287,357,9,21315,22,4,0
48288,402,5,13239,35,2,0
48289,468,1,692,30,0,0
48290,101,4,7564,34,2,0
48291,31,5,14629,56,3,0
48292,2,4,12158,26,3,0
48293,15,3,5217,44,1,0
48294,309,6,15662,61,2,1
48295,68,3,8905,63,3,0
48296,278,6,15669,46,3,1
48297,259,4,14088,26,3,0
48298,611,2,6233,21,0,0
48299,349,5,16588,45,2,0
48300,31,4,13215,52,2,1
48301,184,12,36838,57,6,1
48302,439,5,18304,27,2,0
48303,129,3,9618,24,0,0
48304,27,4,8736,55,2,0
48305,175,6,12927,28,4,0
48306,12,7,14824,19,3,0
48307,388,4,7586,20,0,0
48308,297,6,13000,40,2,0
48309,60,6,20222,59,2,0
48310,175,9,27184,40,4,1
48311,346,3,9063,52,1,0
48312,537,5,10011,42,2,0
48313,126,3,8897,19,1,1
48314,240,9,19607,32,5,0
48315,15,3,3790,36,0,0
48316,5,3,8788,64,1,1
48317,194,7,19519,61,3,1
48318,51,3,2223,62,2,0
48319,448,3,9617,64,0,1
48320,36,8,21809,42,3,0
48321,135,4,9880,54,1,0
48322,472,3,11673,31,0,0
48323,117,12,35640,18,8,0
48324,247,6,18607,54,3,1
48325,364,4,6342,50,3,0
48326,206,6,10426,28,3,0
48327,388,3,6627,35,0,0
48328,56,4,9578,21,1,0
48329,258,8,21584,47,4,0
48330,240,8,29026,32,2,0
48331,550,5,12804,54,2,0
48332,188,3,8380,61,2,0
48333,123,6,19151,67,4,1
48334,52,3,5825,21,2,0
48335,183,3,9728,30,0,0
48336,51,6,14023,28,3,0
48337,87,3,4949,32,1,0
48338,396,1,4845,60,1,0
48339,193,5,16339,35,3,0
48340,116,10,24553,39,5,0
48341,308,3,3306,64,2,0
48342,541,2,1614,18,1,0
48343,101,11,36272,62,6,0
48344,8,9,25210,53,4,0
48345,763,5,21063,32,0,0
48346,758,4,11434,35,4,0
48347,132,6,16465,38,3,0
48348,911,2,7869,29,2,1
48349,12,4,13137,29,3,0
48350,14,2,4356,29,0,1
48351,178,8,20204,43,1,0
48352,99,4,7772,41,0,1
48353,248,4,10177,52,0,0
48354,393,4,12495,64,0,0
48355,133,4,10048,26,3,0
48356,384,6,18475,47,0,0
48357,106,7,13880,36,2,0
48358,495,4,10869,29,1,0
48359,171,7,21901,66,3,0
48360,252,3,12158,50,1,1
48361,138,5,14260,70,2,1
48362,16,10,27117,23,1,0
48363,88,6,18324,32,1,0
48364,109,8,20317,21,4,0
48365,172,7,17398,21,1,1
48366,512,6,20444,31,3,0
48367,175,5,15865,48,3,0
48368,285,5,11338,53,4,0
48369,17,9,24750,27,4,0
48370,390,2,5370,44,2,0
48371,266,5,16883,40,2,0
48372,297,4,10017,49,4,0
48373,801,5,15837,64,2,0
48374,100,5,15616,18,2,0
48375,594,2,6175,35,1,0
48376,567,4,10860,35,1,0
48377,288,7,16389,30,5,1
48378,109,8,30453,28,4,0
48379,280,4,11624,55,2,0
48380,496,3,5168,25,0,0
48381,152,6,22003,49,1,0
48382,165,17,50179,32,4,0
48383,20,6,15771,70,1,0
48384,90,9,28627,66,3,0
48385,826,2,2253,50,1,0
48386,82,8,11809,19,2,0
48387,292,2,7251,66,0,0
48388,655,4,14117,47,3,0
48389,254,9,23509,40,5,1
48390,271,8,25695,65,3,0
48391,30,1,2212,56,0,0
48392,239,5,6713,38,3,1
48393,140,5,13388,43,3,0
48394,151,6,18687,56,6,1
48395,74,4,14093,50,1,0
48396,39,4,7643,30,3,0
48397,177,8,24277,63,1,0
48398,386,6,15616,57,3,0
48399,36,7,20293,66,1,0
48400,46,6,16215,37,3,0
48401,76,4,17439,32,2,0
48402,359,7,15372,36,3,0
48403,145,6,18535,21,3,0
48404,26,7,16987,55,4,0
48405,39,3,9578,23,2,0
48406,150,6,11397,36,4,0
48408,24,1,3518,44,1,0
48409,190,4,9289,70,2,0
48410,145,9,33396,67,3,0
48411,137,4,11591,52,2,0
48412,364,4,11326,34,3,0
48413,260,5,10173,37,1,0
48414,304,2,8139,48,2,0
48415,89,5,10637,24,2,0
48416,371,4,6416,40,1,0
48417,83,5,17272,58,3,0
48418,122,3,2677,23,2,0
48419,570,3,8808,45,1,0
48420,200,7,20052,65,1,0
48421,85,6,12800,67,3,0
48422,2,4,7054,20,2,0
48423,56,7,24716,45,2,0
48424,225,6,8171,21,2,0
48425,66,7,22892,55,2,0
48426,521,2,9761,68,1,0
48427,134,5,12530,27,4,0
48428,290,5,9432,65,1,0
48429,18,4,12549,34,0,0
48430,0,6,8213,24,3,0
48431,154,4,9946,22,2,1
48432,30,5,14946,24,2,0
48433,340,5,12281,40,3,0
48434,257,5,19484,54,2,0
48435,848,1,1829,64,0,0
48436,386,4,10257,51,3,0
48437,173,7,20818,21,3,0
48438,406,3,10302,52,1,0
48439,205,4,12374,59,2,1
48440,117,5,17510,46,0,1
48441,50,3,9405,49,1,0
48442,34,9,22489,52,5,0
48443,75,3,10122,19,1,0
48444,504,4,5549,40,2,0
48445,127,4,8241,23,1,0
48446,16,4,11980,24,2,0
48447,31,5,17494,33,1,0
48448,578,3,6212,34,1,0
48449,407,6,18751,31,4,0
48450,82,6,18286,65,5,0
48451,353,4,9386,59,1,0
48452,70,7,21446,36,1,0
48453,85,8,21954,70,3,0
48454,418,7,14248,28,2,0
48456,68,6,16886,59,1,0
48457,107,6,16242,44,2,0
48458,101,5,18816,60,4,0
48459,43,2,4626,53,0,0
48460,242,5,13828,42,2,0
48461,420,6,18678,51,2,0
48462,128,9,19196,52,4,0
48463,35,6,18957,62,1,0
48464,111,5,16560,46,4,0
48465,168,6,14060,37,3,0
48466,754,4,13523,20,4,0
48467,232,6,14924,29,1,0
48468,253,6,17432,64,3,1
48469,174,5,13154,32,1,0
48470,148,6,14264,35,2,0
48471,92,5,14747,44,1,0
48472,81,5,13661,42,1,0
48473,230,3,6411,24,0,0
48474,241,8,23668,33,4,0
48475,279,7,15025,43,3,1
48476,1057,5,19807,44,4,0
48477,591,2,4985,67,2,0
48478,212,3,6195,38,2,0
48479,312,5,11519,23,2,0
48480,118,5,10605,40,1,0
48481,97,9,24613,46,6,0
48482,46,5,20965,36,2,0
48483,201,5,10029,53,2,1
48484,133,6,14312,69,5,0
48485,56,6,12942,58,1,0
48486,141,4,13400,60,0,0
48487,143,4,10992,59,3,1
48488,814,2,2660,49,2,1
48489,372,9,17514,63,3,1
48490,365,3,8534,55,0,0
48491,180,6,23398,56,3,0
48492,181,7,15948,42,3,0
48493,113,3,5799,59,2,0
48494,298,6,18042,29,4,1
48495,88,8,17640,31,4,0
48496,292,6,20262,49,2,0
48497,264,4,11898,29,1,1
48498,17,4,8078,38,1,1
48499,212,8,23629,53,1,0
48500,226,2,5584,53,2,1
48501,338,2,7346,42,0,0
48502,82,4,10882,65,2,0
48503,158,4,10612,40,1,0
48504,382,5,15399,47,2,1
48505,570,2,4468,34,2,0
48506,566,3,5775,26,2,0
48507,301,3,11109,48,2,0
48508,152,4,11277,61,1,1
48509,478,9,29173,54,3,1
48510,1,5,15664,64,1,0
48511,335,4,11043,63,1,0
48512,135,7,19482,61,2,0
48513,281,5,17656,45,0,0
48514,244,8,26612,24,2,0
48515,28,9,31614,41,2,0
48516,28,3,8525,26,1,0
48517,11,5,14491,67,1,0
48518,80,6,17596,30,4,0
48519,275,6,19193,70,2,0
48520,132,4,7875,28,2,0
48521,352,6,13202,19,3,0
48522,50,2,7625,35,1,1
48523,941,1,1800,49,0,1
48524,556,5,20260,61,3,0
48525,214,6,22210,43,1,1
48526,921,2,6726,53,0,0
48527,68,8,19860,70,5,0
48528,49,2,7823,26,0,0
48529,115,11,33573,42,6,1
48530,281,8,19105,32,4,0
48531,17,6,9534,55,2,0
48532,244,7,17580,34,2,0
48533,225,3,11022,65,2,1
48534,309,6,15784,57,1,0
48535,200,4,11156,61,3,0
48536,62,6,13709,54,2,0
48537,172,6,13874,46,1,1
48538,1004,1,2356,61,1,1
48539,60,2,4840,43,1,0
48540,166,5,6524,25,3,0
48541,50,6,20899,56,2,0
48542,181,6,16710,46,4,0
48543,247,5,9693,23,1,0
48544,59,5,12969,66,0,1
48545,206,6,21918,40,4,0
48546,64,4,13747,44,2,1
48547,226,5,13650,26,2,0
48548,11,6,16303,39,4,0
48549,120,3,8443,39,1,0
48550,257,6,17360,65,4,0
48551,62,9,21509,59,4,1
48552,161,8,20785,67,1,0
48553,78,9,31094,63,7,0
48554,779,5,12384,66,1,1
48555,21,6,13901,35,3,0
48556,635,4,7967,20,3,0
48557,398,3,7349,34,0,0
48558,767,3,8142,69,1,0
48559,430,6,16789,63,4,0
48560,322,6,20290,23,1,0
48561,276,5,14309,55,1,0
48562,882,4,8576,29,1,0
48563,918,1,4525,54,1,0
48564,151,4,7753,18,2,0
48565,70,5,13215,67,0,0
48566,90,6,21334,50,2,0
48567,55,3,11791,43,1,0
48568,57,3,7150,38,2,0
48569,105,3,9497,62,0,0
48570,564,2,5405,46,0,0
48571,21,2,1884,33,2,0
48572,242,4,7310,19,1,0
48573,204,9,29898,27,4,0
48574,817,1,2567,61,0,0
48575,31,7,21654,41,2,1
48576,73,7,18775,42,2,0
48577,477,6,19195,57,2,0
48578,220,4,8907,48,2,0
48579,107,4,11225,65,2,0
48580,212,4,12658,70,1,1
48581,727,4,9912,52,0,0
48582,101,3,11956,60,2,0
48583,28,2,4751,22,1,0
48584,82,4,9427,35,0,1
48585,73,6,12514,26,1,0
48586,297,5,14931,27,1,0
48587,456,9,23387,66,1,1
48588,158,6,21133,64,2,0
48589,583,4,16204,45,2,0
48590,340,3,5773,33,1,0
48591,4,6,16678,32,2,0
48592,15,8,21403,49,3,0
48593,214,4,11351,68,1,1
